Online shop URL,Label,Domain length,Top domain length,Presence of prefix 'www' ,Number  of digits,Number  of letters,Number  of dots (.),Number  of hyphens (-),Presence of credit card payment,Presence of money back payment,Presence of cash on delivery payment,Presence of crypto currency,Presence of free contact emails,Presence of logo URL,SSL certificate issuer,SSL certificate expire date,Issuer organization,SSL certificate issuer organization list item,Indication of young domain ,Domain registration date,Presence of TrustPilot reviews,TrustPilot score,Presence of SiteJabber reviews,Presence in the standard Tranco list,Tranco List rank
https://www.pianocarpet.nl/en,legitimate,18,2,1,0,23,2,0,1,1,1,0,0,1,Cloudflare Inc ECC CA-3,Apr  5 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2008-06-03 00:00,0,-1,0,0,-1
https://www.ciatabs.com,fraudulent,15,3,1,0,18,2,0,0,0,0,0,0,1,R3,Sep  5 00:25:34 2023 GMT,Let's Encrypt,2,0,2021-12-21 09:20,0,,0,0,-1
https://www.wearsdepot.com,fraudulent,18,3,1,0,21,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep 14 09:31:19 2023 GMT,Google Trust Services LLC,9,1,2023-04-18 07:25,0,,0,0,-1
https://allegrolokalnie.pl,legitimate,18,2,0,0,22,1,0,0,1,0,0,0,1,DigiCert Global G2 TLS RSA SHA256 2020 CA1,Jul 26 23:59:59 2024 GMT,DigiCert Inc,7,0,2019-03-25 15:06,1,3.2,0,1,35556
https://www.gesundefamiliehaustiere.de,fraudulent,30,2,1,0,33,2,0,1,1,1,0,1,0,R3,Sep  7 11:52:04 2023 GMT,Let's Encrypt,2,2,Hidden,0,,0,0,-1
https://www.approshop.com,fraudulent,17,3,1,0,20,2,0,0,0,0,0,0,0,E1,Sep 25 06:51:12 2023 GMT,Let's Encrypt,2,1,2023-06-23 05:30,0,,0,0,-1
https://www.menstorewear.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,E1,Nov 11 04:59:05 2023 GMT,Let's Encrypt,2,1,2023-06-15 05:47,0,,0,0,-1
https://imens-meds.net,fraudulent,14,3,0,0,17,1,1,0,0,0,0,0,1,R3,Oct 24 20:11:21 2023 GMT,Let's Encrypt,2,0,2017-03-16 17:07,0,,0,0,-1
https://www.sukneliugausa.lt,legitimate,20,2,1,0,23,2,0,1,1,0,0,1,0,R3,Sep 15 20:12:02 2023 GMT,Let's Encrypt,2,0,2015-10-23 00:00,0,-1,0,0,-1
https://www.attire-vintage.com,fraudulent,22,3,1,0,24,2,1,1,1,0,0,0,1,GTS CA 1P5,Oct 13 05:23:39 2023 GMT,Google Trust Services LLC,9,1,2023-05-17 02:43,0,,0,0,-1
https://www.allbeauty.com,legitimate,17,3,1,0,20,2,0,1,1,1,0,1,1,DigiCert Global G2 TLS RSA SHA256 2020 CA1,Apr 26 23:59:59 2024 GMT,DigiCert Inc,7,0,2001-11-13 03:09,1,4.8,1,0,-1
https://www.epcc.co,fraudulent,11,2,1,0,14,2,0,1,0,0,0,3,0,TrustAsia ECC DV TLS CA G2,Mar  8 23:59:59 2024 GMT,"TrustAsia Technologies, Inc.",11,0,2017-07-16 09:12,0,,0,0,-1
https://www.biomecarefor.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,E1,Sep 17 06:18:39 2023 GMT,Let's Encrypt,2,1,2023-06-19 07:08,0,,0,0,-1
https://www.frilufgebote.de,fraudulent,19,2,1,0,22,2,0,1,1,1,0,0,1,Cloudflare Inc ECC CA-3,Feb  4 23:59:59 2024 GMT,"Cloudflare, Inc.",1,2,Hidden,0,,0,0,-1
https://schoolbooks.ie,legitimate,14,2,0,0,18,1,0,1,1,1,0,2,1,R3,Nov  1 09:16:28 2023 GMT,Let's Encrypt,2,0,2004-04-22 00:00,1,3.3,0,1,459343
https://www.officiellejordan.eu.com,fraudulent,27,6,1,0,29,3,0,1,1,0,0,1,0,R3,Sep 29 08:27:39 2023 GMT,Let's Encrypt,2,0,1995-05-30 00:00,0,,0,0,-1
https://plasticbottleshop.eu,legitimate,20,2,0,0,24,1,0,1,1,1,0,0,1,R3,Sep 20 00:33:42 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://haustechnikmeine.de,fraudulent,19,2,0,0,23,1,0,0,1,1,0,0,1,GTS CA 1P5,Oct 23 14:47:24 2023 GMT,Google Trust Services LLC,9,2,Hidden,1,3.9,0,0,-1
https://supersklep.sk,legitimate,13,2,0,0,17,1,0,0,0,0,0,2,1,R3,Aug  6 22:18:06 2023 GMT,Let's Encrypt,2,0,2013-01-15 00:00,0,-1,0,0,-1
https://www.manypowertools.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep 23 05:07:25 2023 GMT,Google Trust Services LLC,9,1,2023-06-25 06:01,0,,0,0,-1
https://www.householdchic.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 21 13:52:22 2023 GMT,Google Trust Services LLC,9,1,2023-05-25 00:00,0,,0,0,-1
https://bioenergieheizung.com,fraudulent,21,3,0,0,25,1,0,0,0,0,0,2,1,Sectigo RSA Domain Validation Secure Server CA,Nov  8 23:59:59 2023 GMT,Sectigo Limited,3,1,2022-11-08 19:07,0,,0,0,-1
https://www.chickiddos.com,fraudulent,18,3,1,0,21,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep  4 06:48:08 2023 GMT,Google Trust Services LLC,9,1,2023-06-06 00:00,0,,0,0,-1
https://preautospare.com,fraudulent,16,3,0,0,20,1,0,0,0,0,0,2,1,R3,Oct  6 11:28:40 2023 GMT,Let's Encrypt,2,1,2023-03-08 12:13,0,,0,0,-1
https://www.manytoolsforyou.com,fraudulent,23,3,1,0,26,2,0,1,1,0,0,0,0,GTS CA 1P5,Sep 12 00:57:45 2023 GMT,Google Trust Services LLC,9,1,2023-06-14 01:37,0,,0,0,-1
https://www.running-point.com,legitimate,21,3,1,0,23,2,1,1,1,1,0,2,1,Sectigo RSA Domain Validation Secure Server CA,Mar 14 23:59:59 2024 GMT,Sectigo Limited,3,0,2019-11-21 10:27,0,-1,0,0,-1
https://www.dortex.se,legitimate,13,2,1,0,16,2,0,1,1,0,0,2,1,R3,Sep 26 04:03:12 2023 GMT,Let's Encrypt,2,0,2014-02-14 00:00,0,-1,0,0,-1
https://www.boboli.pt,legitimate,13,2,1,0,16,2,0,0,0,0,0,3,1,R3,Oct 29 21:34:20 2023 GMT,Let's Encrypt,2,0,2012-06-15 00:00,0,-1,0,0,-1
https://www.gerrybrownejewellers.ie,legitimate,27,2,1,0,30,2,0,1,1,0,0,3,1,Sectigo RSA Domain Validation Secure Server CA,Jun 15 23:59:59 2024 GMT,Sectigo Limited,3,0,2010-11-23 00:00,1,4.9,0,0,-1
https://www.gowblshop.com,fraudulent,17,3,1,0,20,2,0,1,1,0,0,1,1,Cloudflare Inc ECC CA-3,Jul 24 23:59:59 2024 GMT,"Cloudflare, Inc.",1,1,2023-06-23 05:43,0,,0,0,-1
https://www.rendl.com,legitimate,13,3,1,0,16,2,0,1,0,0,1,2,1,R3,Sep  7 00:16:44 2023 GMT,Let's Encrypt,2,0,2002-05-01 00:00,0,-1,0,0,-1
https://www.halloweenspielen.com,fraudulent,24,3,1,0,27,2,0,1,1,1,0,0,1,GTS CA 1P5,Oct 29 12:51:37 2023 GMT,Google Trust Services LLC,9,1,2023-06-02 06:37,0,,0,0,-1
https://matar-athletics.com,legitimate,19,3,0,0,22,1,1,1,1,0,0,2,0,R3,Sep 10 23:59:07 2023 GMT,Let's Encrypt,2,0,2014-03-10 07:53,0,-1,0,0,-1
https://www.xn--kostme-6ya.com,legitimate,22,3,1,1,22,2,4,1,1,1,0,3,1,Amazon RSA 2048 M02,Jun 20 23:59:59 2024 GMT,Amazon,6,0,2001-02-26 13:10,0,-1,0,0,-1
https://71workx.com,legitimate,11,3,0,2,13,1,0,1,1,1,0,0,1,Cloudflare Inc ECC CA-3,Dec  5 23:59:59 2023 GMT,"Cloudflare, Inc.",1,0,2013-01-03 08:05,0,-1,0,0,-1
https://www.latestfurnishing.com,fraudulent,24,3,1,0,27,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep 25 05:58:46 2023 GMT,Google Trust Services LLC,9,1,2023-06-27 06:10,0,,0,0,-1
https://www.derabattfahrrad.com,fraudulent,23,3,1,0,26,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 18 04:27:13 2023 GMT,Google Trust Services LLC,9,1,2023-03-24 01:46,0,,0,0,-1
https://www.luxesilkwear.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,E1,Sep 11 06:33:30 2023 GMT,Let's Encrypt,2,1,2023-06-13 07:23,0,,0,0,-1
https://www.dealtoolopt.com,fraudulent,19,3,1,0,22,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep  6 11:52:35 2023 GMT,Google Trust Services LLC,9,1,2023-06-08 00:00,0,,0,0,-1
https://www.doktor-apotheke.com,fraudulent,23,3,1,0,25,2,1,1,0,0,0,0,0,GTS CA 1P5,Oct  4 16:55:14 2023 GMT,Google Trust Services LLC,9,1,2023-05-08 16:54,0,,0,0,-1
https://www.ducq.com,legitimate,12,3,1,0,15,2,0,1,1,1,0,2,1,R3,Sep 29 08:36:16 2023 GMT,Let's Encrypt,2,0,2005-12-25 10:42,0,-1,0,0,-1
https://tobeachsurf.com,fraudulent,15,3,0,0,19,1,0,1,1,0,0,0,1,GTS CA 1P5,Oct 12 03:53:48 2023 GMT,Google Trust Services LLC,9,1,2023-05-16 03:37,0,,0,0,-1
https://www.beautybuys.com,legitimate,18,3,1,0,21,2,0,1,1,0,0,2,1,GTS CA 1P5,Nov 24 07:46:57 2023 GMT,Google Trust Services LLC,9,0,1998-12-18 00:00,1,4.9,0,0,-1
https://outdoorliving.ie,legitimate,16,2,0,0,20,1,0,0,0,0,1,3,1,Cloudflare Inc ECC CA-3,Apr 16 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2010-08-12 00:00,1,4.6,0,1,825217
https://www.colorfulfootwear.com,fraudulent,24,3,1,0,27,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  8 06:04:51 2023 GMT,Google Trust Services LLC,9,1,2023-05-12 05:28,0,,0,0,-1
https://www.limit-outdoor.com,fraudulent,21,3,1,0,23,2,1,1,1,0,0,0,1,GTS CA 1P5,Nov  1 06:22:59 2023 GMT,Google Trust Services LLC,9,1,2023-08-03 06:47,0,,0,0,-1
https://www.fdfashions.com,fraudulent,18,3,1,0,21,2,0,1,1,0,0,0,0,GTS CA 1P5,Sep 15 13:16:37 2023 GMT,Google Trust Services LLC,9,1,2023-02-19 00:00,0,,0,0,-1
https://aktionheizung.de,fraudulent,16,2,0,0,20,1,0,1,0,1,0,0,1,GTS CA 1P5,Sep 20 23:15:45 2023 GMT,Google Trust Services LLC,9,2,Hidden,1,4.1,0,0,-1
https://www.carrollsirishgifts.com,legitimate,26,3,1,0,29,2,0,1,1,0,0,2,1,Go Daddy Secure Certificate Authority - G2,Jun 22 09:54:59 2024 GMT,"GoDaddy.com, Inc.",5,0,1999-11-10 16:00,1,2.6,0,0,-1
https://www.againfaster.com,legitimate,19,3,1,0,22,2,0,1,1,0,0,2,1,R3,Sep  5 04:24:48 2023 GMT,Let's Encrypt,2,0,2006-06-02 18:27,0,-1,1,0,-1
https://www.airtoolsefficient.com,fraudulent,25,3,1,0,28,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  5 04:43:12 2023 GMT,Google Trust Services LLC,9,1,2023-07-07 00:00,0,,0,0,-1
https://www.angelgeschaft-prada.com,fraudulent,27,3,1,0,29,2,1,1,1,1,0,0,1,E1,Oct 19 12:03:18 2023 GMT,Let's Encrypt,2,1,2023-05-23 00:00,0,,0,0,-1
https://www.shooos.cz,legitimate,13,2,1,0,16,2,0,1,1,0,0,1,1,GTS CA 1P5,Oct 17 08:15:12 2023 GMT,Google Trust Services LLC,9,0,2011-04-24 19:37,0,-1,0,0,-1
https://borpillshop.com,fraudulent,15,3,0,0,19,1,0,1,0,0,0,0,0,R3,Nov 25 03:08:02 2023 GMT,Let's Encrypt,2,0,2019-12-20 09:44,0,,0,0,-1
https://www.elcorteingles.com,legitimate,21,3,1,0,24,2,0,0,0,1,0,2,1,GeoTrust RSA CA 2018,Oct 18 23:59:59 2023 GMT,DigiCert Inc,7,0,1995-12-19 05:00,1,2.3,0,0,-1
https://www.homewarefine.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  5 05:11:05 2023 GMT,Google Trust Services LLC,9,1,2023-07-07 06:04,0,,0,0,-1
https://maxpotenz.de,fraudulent,12,2,0,0,16,1,0,1,0,0,0,0,1,Cloudflare Inc ECC CA-3,Feb 18 23:59:59 2024 GMT,"Cloudflare, Inc.",1,2,Hidden,0,,0,0,-1
https://www.alfrescodurable.com,fraudulent,23,3,1,0,26,2,0,1,1,0,0,0,0,GTS CA 1P5,Sep  6 11:35:35 2023 GMT,Google Trust Services LLC,9,1,2023-04-06 00:00,0,,0,0,-1
https://www.castiron-clothing.com,legitimate,25,3,1,0,27,2,1,1,1,1,0,2,1,GTS CA 1P5,Oct  4 04:40:30 2023 GMT,Google Trust Services LLC,9,0,2003-04-04 08:31,1,3.2,0,0,-1
https://www.elegance-decor.ro,legitimate,21,2,1,0,23,2,1,1,0,0,0,2,1,Sectigo RSA Domain Validation Secure Server CA,Jul 17 23:59:59 2024 GMT,Sectigo Limited,3,0,2011-04-16 00:00,0,-1,0,0,-1
https://fivestarpharmacy.ie,legitimate,19,2,0,0,23,1,0,0,0,0,0,2,1,"cPanel, Inc. Certification Authority",Nov 27 23:59:59 2023 GMT,"cPanel, Inc.",4,0,2020-03-25 00:00,0,-1,0,0,-1
https://www.lights.ie,legitimate,13,2,1,0,16,2,0,1,1,0,0,2,1,Cloudflare Inc ECC CA-3,May 24 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2009-03-02 00:00,1,4.2,0,0,-1
https://www.blacksocks.com/en,legitimate,18,3,1,0,23,2,0,1,1,1,0,0,1,Sectigo RSA Extended Validation Secure Server CA,Aug  9 23:59:59 2024 GMT,Sectigo Limited,3,0,1999-02-06 05:00,1,2.2,0,0,-1
https://www.vibrantraiment.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,1,E1,Oct  6 06:47:32 2023 GMT,Let's Encrypt,2,1,2023-05-10 03:41,0,,0,0,-1
https://www.accessorieslead.com,fraudulent,23,3,1,0,26,2,0,1,1,0,0,0,1,Cloudflare Inc ECC CA-3,Mar 18 23:59:59 2024 GMT,"Cloudflare, Inc.",1,1,2023-03-20 00:00,0,,0,0,-1
https://www.boxinghobbybase.com,fraudulent,23,3,1,0,26,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 17 08:05:25 2023 GMT,Google Trust Services LLC,9,1,2023-07-19 00:00,0,,0,0,-1
https://www.arboretum.ie,legitimate,16,2,1,0,19,2,0,1,1,1,0,2,1,Amazon RSA 2048 M02,Jan 14 23:59:59 2024 GMT,Amazon,6,0,2001-08-09 00:00,1,3.2,0,0,-1
https://www.one-chaincapital.com,fraudulent,24,3,1,0,26,2,1,1,0,1,1,0,1,GTS CA 1P5,Oct 30 07:49:05 2023 GMT,Google Trust Services LLC,9,1,2023-08-01 06:33,0,,0,0,-1
https://www.murmann-verlag.de,legitimate,21,2,1,0,23,2,1,1,1,0,0,3,1,R3,Sep 22 08:43:57 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://www.bestemeds.com,fraudulent,17,3,1,0,20,2,0,0,1,0,0,0,1,"cPanel, Inc. Certification Authority",Oct  5 23:59:59 2023 GMT,"cPanel, Inc.",4,1,2023-01-21 23:45,0,,0,0,-1
https://www.bedroom-haven.com,fraudulent,21,3,1,0,23,2,1,1,1,0,0,0,1,GTS CA 1P5,Oct  2 07:45:40 2023 GMT,Google Trust Services LLC,9,1,2023-07-04 00:00,0,,0,0,-1
https://www.bringadharav.com,fraudulent,20,3,1,0,22,2,0,1,0,1,0,0,0,GTS CA 1P5,Sep 22 17:48:19 2023 GMT,Google Trust Services LLC,9,1,2022-10-14 06:19,0,,0,0,-1
https://get-rc.to,fraudulent,9,2,0,0,12,1,1,0,1,0,1,0,1,GTS CA 1P5,Sep 21 08:29:58 2023 GMT,Google Trust Services LLC,9,0,None,1,3.1,0,0,-1
https://www.jdsports.co.uk,legitimate,18,5,1,0,20,3,0,1,1,1,0,2,1,GeoTrust RSA CA 2018,Oct 27 23:59:59 2023 GMT,DigiCert Inc,7,0,1997-04-30 00:00,1,3.4,1,0,-1
https://www.wardrobecheap.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  1 04:24:40 2023 GMT,Google Trust Services LLC,9,1,2023-07-03 05:02,0,,0,0,-1
https://www.graveilux.de,fraudulent,16,2,1,0,19,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep 12 14:31:05 2023 GMT,Google Trust Services LLC,9,2,Hidden,0,,0,0,-1
https://www.dorothyperkins.com,legitimate,22,3,1,0,25,2,0,1,1,1,0,3,1,Amazon RSA 2048 M02,Jul 31 23:59:59 2024 GMT,Amazon,6,0,1997-11-24 05:00,1,2.9,1,0,-1
https://www.bauturaonline.ro,legitimate,20,2,1,0,23,2,0,0,0,0,0,2,1,R3,Oct  8 06:05:44 2023 GMT,Let's Encrypt,2,0,2012-10-04 00:00,0,-1,0,0,-1
https://lekarnaslo.com,fraudulent,14,3,0,0,18,1,0,0,0,0,0,0,1,GTS CA 1P5,Sep 22 06:04:03 2023 GMT,Google Trust Services LLC,9,0,2022-05-05 10:30,0,,0,0,-1
https://www.mccabespharmacy.com,legitimate,23,3,1,0,26,2,0,1,1,1,0,2,1,R3,Oct 25 12:35:30 2023 GMT,Let's Encrypt,2,0,1999-09-17 12:13,1,4.8,0,0,-1
https://www.hobbiesbasketball.com,fraudulent,25,3,1,0,28,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  5 04:45:05 2023 GMT,Google Trust Services LLC,9,1,2023-07-07 03:34,0,,0,0,-1
https://herbatea-manufaktura.hu,legitimate,23,2,0,0,26,1,1,0,0,0,0,2,1,R3,Aug 25 08:26:47 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://hightimesweedshop.com,fraudulent,21,3,0,0,25,1,0,0,0,1,0,2,1,R3,Sep 15 03:03:52 2023 GMT,Let's Encrypt,2,0,2021-03-21 10:27,0,,0,0,-1
https://woolyorganic.com/en,legitimate,16,3,0,0,22,1,0,0,1,1,0,2,1,R3,Sep  4 06:05:53 2023 GMT,Let's Encrypt,2,0,2012-04-14 07:20,0,-1,0,0,-1
https://www.dsabunbadang.shop,fraudulent,21,4,1,0,24,2,0,1,1,1,0,0,0,GTS CA 1P5,Oct 20 12:21:10 2023 GMT,Google Trust Services LLC,9,1,2022-11-25 00:33,0,,0,0,-1
https://electo.shop,fraudulent,11,4,0,0,15,1,0,1,1,0,0,2,1,Sectigo RSA Domain Validation Secure Server CA,Apr 18 23:59:59 2024 GMT,Sectigo Limited,3,1,2022-09-07 16:34,1,2.5,0,0,-1
https://kubilas.lt,legitimate,10,2,0,0,14,1,0,1,1,1,0,1,1,R3,Oct 24 20:12:30 2023 GMT,Let's Encrypt,2,0,2012-03-16 00:00,0,-1,0,0,-1
https://www.nextgensolar.co.za,fraudulent,22,5,1,0,24,3,0,0,0,1,0,2,0,R3,Sep 16 00:17:32 2023 GMT,Let's Encrypt,2,0,2019-11-11 00:00,0,,0,0,-1
https://www.disneyrelate.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct 11 04:32:17 2023 GMT,Google Trust Services LLC,9,1,2023-05-15 03:38,0,,0,0,-1
https://www.cheap-tool.com,fraudulent,18,3,1,0,20,2,1,1,1,0,0,0,1,E1,Sep 28 11:36:12 2023 GMT,Let's Encrypt,2,1,2022-09-02 08:07,0,,0,0,-1
https://www.ambience.pt,legitimate,15,2,1,0,18,2,0,1,0,0,0,2,1,"cPanel, Inc. Certification Authority",Oct 29 23:59:59 2023 GMT,"cPanel, Inc.",4,0,2019-03-07,0,-1,0,0,-1
https://www.euvalentinogaravani.de,fraudulent,26,2,1,0,29,2,0,0,0,0,0,0,1,GTS CA 1P5,Sep 14 09:14:07 2023 GMT,Google Trust Services LLC,9,2,Hidden,0,,0,0,-1
https://www.demediz.com,fraudulent,15,3,1,0,18,2,0,0,0,0,0,3,1,Sectigo RSA Domain Validation Secure Server CA,Mar 14 23:59:59 2024 GMT,Sectigo Limited,3,0,2011-12-13 22:31,0,,0,0,-1
https://www.hometoolhub.com,fraudulent,19,3,1,0,22,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct  3 05:27:21 2023 GMT,Google Trust Services LLC,9,1,2023-07-05 00:00,0,,0,0,-1
https://www.danfitzgeralds.com,legitimate,22,3,1,0,25,2,0,1,0,0,0,2,1,Amazon RSA 2048 M02,Feb 29 23:59:59 2024 GMT,Amazon,6,0,2008-01-11 13:56,1,4.1,0,0,-1
https://www.joe-nimble.com,legitimate,18,3,1,0,20,2,1,0,1,0,0,2,1,R3,Oct  8 11:29:19 2023 GMT,Let's Encrypt,2,0,2010-12-08 15:14,1,2.3,0,0,-1
https://www.mallexercise.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,E1,Oct 22 06:19:49 2023 GMT,Let's Encrypt,2,1,2023-05-26 02:51,0,,0,0,-1
https://www.edelmetall-handel.de,legitimate,24,2,1,0,33,3,1,1,1,1,0,3,1,Cloudflare Inc ECC CA-3,May 30 23:59:59 2024 GMT,"Cloudflare, Inc.",1,2,Hidden,1,3.8,0,0,-1
https://mendebikes.de,fraudulent,13,2,0,0,17,1,0,0,0,1,0,3,0,GTS CA 1P5,Oct  9 12:33:26 2023 GMT,Google Trust Services LLC,9,2,Hidden,0,,0,0,-1
https://plastflaskershop.dk,legitimate,19,2,0,0,23,1,0,1,1,1,0,0,1,R3,Oct  6 01:08:33 2023 GMT,Let's Encrypt,2,0,2013-11-07 00:00,0,-1,0,0,-1
https://www.daunenjacken-shop.com,fraudulent,25,3,1,0,27,2,1,1,1,1,0,0,1,GTS CA 1P5,Oct 20 11:54:40 2023 GMT,Google Trust Services LLC,9,1,2022-11-25 05:39,0,,0,0,-1
https://www.lanade.de,legitimate,13,2,1,0,16,2,0,0,1,0,0,3,1,R3,Sep 28 21:14:38 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://brfprimepoultryexporter.com,fraudulent,27,3,0,0,31,1,0,0,0,0,0,3,0,R3,Oct 24 07:06:32 2023 GMT,Let's Encrypt,2,1,2023-03-28 07:56,0,,0,0,-1
https://www.fensterstopper.eu,legitimate,21,2,1,0,24,2,0,0,0,0,0,2,1,R3,Sep 22 05:35:32 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://www.magicbodyfashion.net,legitimate,24,3,1,0,27,2,0,1,1,0,0,3,1,R3,Oct 20 21:41:24 2023 GMT,Let's Encrypt,2,0,2011-09-19 09:38,0,-1,0,0,-1
https://motorbike.lt,legitimate,12,2,0,0,16,1,0,1,0,0,0,0,0,GTS CA 1P5,Oct 24 12:07:32 2023 GMT,Google Trust Services LLC,9,0,2016-07-22 00:00,0,-1,0,0,-1
https://axfritz.shop,fraudulent,12,4,0,0,16,1,0,0,1,0,0,3,1,R3,Oct 25 22:46:20 2023 GMT,Let's Encrypt,2,0,None,0,,0,0,-1
https://www.gedanusa.com,fraudulent,16,3,1,0,19,2,0,1,0,0,0,0,1,R3,Oct 17 03:21:43 2023 GMT,Let's Encrypt,2,0,2022-06-27 01:55,0,,0,0,-1
https://farmacijahrvatska24.com,fraudulent,23,3,0,2,25,1,0,0,0,0,0,0,1,GTS CA 1P5,Oct 20 10:44:08 2023 GMT,Google Trust Services LLC,9,0,2022-05-13 09:21,0,,0,0,-1
https://www.gamezonemart.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,0,E1,Sep 13 08:03:55 2023 GMT,Let's Encrypt,2,1,2023-06-15 08:45,0,,0,0,-1
https://www.menbrandwear.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,0,GTS CA 1P5,Nov 11 03:02:41 2023 GMT,Google Trust Services LLC,9,1,2023-06-15 02:37,0,,0,0,-1
https://www.footwearopt.com,fraudulent,19,3,1,0,22,2,0,1,1,0,0,0,0,GTS CA 1P5,Sep 16 14:09:42 2023 GMT,Google Trust Services LLC,9,1,2023-04-20 00:00,0,,0,0,-1
https://www.comfortablefeme.com,fraudulent,23,3,1,0,26,2,0,1,1,0,0,0,0,E1,Oct 11 07:25:55 2023 GMT,Let's Encrypt,2,1,2023-05-15 03:17,0,,0,0,-1
https://www.newegg.com,legitimate,14,3,1,0,17,2,0,1,1,1,1,2,1,Cloudflare Inc ECC CA-3,May 28 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2000-02-01 19:24,1,1.6,1,0,-1
https://www.bestsellerspants.com,fraudulent,24,3,1,0,27,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 27 08:13:42 2023 GMT,Google Trust Services LLC,9,1,2023-05-31 00:00,0,,0,0,-1
https://www.accessoriestrade.com,fraudulent,24,3,1,0,27,2,0,1,1,0,0,0,1,E1,Oct 19 14:35:25 2023 GMT,Let's Encrypt,2,1,2023-03-21 00:00,0,,0,0,-1
https://www.topstoreoffer.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 16 09:39:02 2023 GMT,Google Trust Services LLC,9,1,2023-07-18 10:21,0,,0,0,-1
https://pakkertrousers.com,legitimate,18,3,0,0,22,1,0,1,1,0,0,2,1,R3,Sep 27 12:13:07 2023 GMT,Let's Encrypt,2,0,2020-08-26 10:05,0,-1,0,0,-1
https://www.dulcine.de,fraudulent,14,2,1,0,17,2,0,1,1,0,0,3,1,R3,Oct 24 13:49:47 2023 GMT,Let's Encrypt,2,2,Hidden,0,,0,0,-1
https://www.alfresco-offer.com,fraudulent,22,3,1,0,24,2,1,1,1,0,0,0,1,GTS CA 1P5,Sep 19 05:27:44 2023 GMT,Google Trust Services LLC,9,1,2023-06-21 05:53,0,,0,0,-1
https://www.all-roundsurfsale.com,fraudulent,25,3,1,0,27,2,1,1,1,0,0,0,1,E1,Sep 30 06:49:25 2023 GMT,Let's Encrypt,2,1,2023-05-04 06:27,0,,0,0,-1
https://www.generika4u.eu,fraudulent,17,2,1,1,19,2,0,0,0,0,1,0,1,GTS CA 1P5,Oct  8 05:34:06 2023 GMT,Google Trust Services LLC,9,2,Hidden,0,,0,0,-1
https://guineys.ie,legitimate,10,2,0,0,14,1,0,1,1,0,0,2,1,Cloudflare Inc ECC CA-3,Mar 20 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2014-02-03 00:00,1,4.8,0,1,802653
https://extremehobby.com/en,legitimate,16,3,0,0,22,1,0,1,1,1,0,1,1,R3,Sep 23 21:12:37 2023 GMT,Let's Encrypt,2,0,2003-11-03 19:05,0,-1,0,0,-1
https://www.newgearvogue.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  9 07:30:55 2023 GMT,Google Trust Services LLC,9,1,2023-05-13 04:50,0,,0,0,-1
https://www.expert.ie,legitimate,13,2,1,0,16,2,0,1,1,1,0,2,1,Encryption Everywhere DV TLS CA - G1,Oct 11 23:59:59 2023 GMT,DigiCert Inc,7,0,1997-03-04 00:00,1,4.4,0,0,-1
https://www.shedsdirectireland.com,legitimate,26,3,1,0,29,2,0,1,0,0,0,3,1,E1,Nov  3 04:14:37 2023 GMT,Let's Encrypt,2,0,2010-04-30 11:48,1,4.5,0,0,-1
